,Ticker,Tipo,Nome,DataCompra,ValorAreaBrutaLocavel,Estado,Cidade,Endereco,GoogleMapsLink,PercentualPartic,PecentualVacancia,PercentualInadimplencia90Dias,PercentualFii,Latitude,Longitude
6,ALZR11,Galpão,Galpão BRU,,3627.49,SP,Bauru,Avenida Nações Unidas 51-15,"https://www.google.com/maps/place/Avenida+Na%C3%A7%C3%B5es+Unidas+51,+Bauru,+SP/@-22.3101845,-49.0727366,3a,75y,226.59h,90t/data=!3m4!1e1!3m2!1slWaWoE2EFvltsPmdIi2yXQ!2e0!4m2!3m1!1s0x94bf67c8f4bcd5c1:0x2fc1635d1a7d40c4?sa=X&ved=2ahUKEwjghs30wIvqAhU8J7kGHV0CBd8QxB0wAHoECAsQAg",0.0,0.0,0.0,2.12,-22.3101845,-49.0727366
7,ALZR11,Galpão,Galpão GRU,,3763.42,SP,Guarulhos,"Rua Barão de Penedo 248, P1, P13 e P14, Guarulhos, SP,","https://www.google.com/maps/@-23.4764633,-46.4656247,3a,75y,37.43h,82.81t/data=!3m7!1e1!3m5!1sQV-6oGcusGri8YkVTQulAA!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DQV-6oGcusGri8YkVTQulAA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D80.4662%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",0.0,0.0,0.0,1.89,-23.4764633,-46.4656247
8,ALZR11,Prédio Corporativo,Imóvel Clariant,,28504.0,SP,São Paulo,"Av. das Nações Unidas, 18001","https://www.google.com/maps/place/Av.+das+Na%C3%A7%C3%B5es+Unidas,+18001+-+Vila+Gertrudes,+S%C3%A3o+Paulo+-+SP,+04794-000/@-23.6254312,-46.7099158,17z/data=!3m1!4b1!4m5!3m4!1s0x94ce50d8c8bb3b61:0x7e28b1b1fe9c9f27!8m2!3d-23.6254312!4d-46.7077271",0.0,0.0,0.0,18.94,-23.6254312,-46.7099158
9,ALZR11,Laje Corporativa,Imóvel Dasa Ascendino Reis,,2539.0,SP,São Paulo,"Av. Professor Ascendino Reis, 545","https://www.google.com/maps/place/Av.+Professor+Ascendino+Reis,+545+-+Vila+Clementino,+S%C3%A3o+Paulo+-+SP,+04074-010/@-23.5952181,-46.650391,3a,75y,138.47h,78.49t/data=!3m6!1e1!3m4!1sScAlw2LTMAQeeM07QZNpkw!2e0!7i16384!8i8192!4m5!3m4!1s0x94ce5a21c20be5cd:0x79b4962b03b74ffd!8m2!3d-23.5952733!4d-46.6502257",0.0,0.0,0.0,2.43,-23.5952181,-46.650391
10,ALZR11,Laje Corporativa,Imóvel Dasa Sumaré,,5227.0,SP,São Paulo,Av. Sumaré 1500,"https://www.google.com/maps/place/Av.+Sumar%C3%A9,+1500+-+Perdizes,+S%C3%A3o+Paulo+-+SP,+05016-110/@-23.5418792,-46.6767338,3a,75y,215.03h,91.13t/data=!3m6!1e1!3m4!1szl3NFJY1GZqfVz3ZxloedQ!2e0!7i16384!8i8192!4m5!3m4!1s0x94ce57f314131841:0x796720a3131c5817!8m2!3d-23.5423779!4d-46.6767218",0.0,0.0,0.0,6.52,-23.5418792,-46.6767338
11,ALZR11,Prédio Corporativo,Imóvel Decathlon,,8750.0,SP,São Paulo,Avenida Duquesa de Goiás 381,,0.0,0.0,0.0,4.44,-23.6111323,-46.7025957
12,ALZR11,Prédio Corporativo,Imóvel Globo,,3815.52,RJ,Rio de Janeiro,Rua Pacheco Leão 70,"https://www.google.com/maps/place/Rua+Pacheco+Le%C3%A3o,+70+-+Jardim+Bot%C3%A2nico,+Rio+de+Janeiro+-+RJ,+22460-030/@-22.966215,-43.2202329,3a,75y,63.89h,90t/data=!3m6!1e1!3m4!1sw-mwjOvxaFwVdXEl5qa4sA!2e0!7i16384!8i8192!4m5!3m4!1s0x9bd598e3b27ce3:0x771fb4d0eebccf06!8m2!3d-22.9660939!4d-43.2199808",0.0,0.0,0.0,4.32,-22.966215,-43.2202329
0,APTO11,Outros,Imóvel Clarion,29-06-2022T21:00:00,77.42,SP,São Paulo,Rua Jerônimo da Veiga nº 248,"https://www.google.com/maps/@-23.5815156,-46.6813579,3a,89.2y,331.61h,98.54t/data=!3m6!1e1!3m4!1s3ls30o8faBpqX0grns7yQw!2e0!7i16384!8i8192",0.0,0.0,0.0,0.0,-23.5815156,-46.6813579
1,APTO11,Outros,Imovel Dialogo,29-09-2021T21:00:00,821.61,SP,São Paulo,"Alameda Fernão Cardim, 70  Estado de São Paulo","https://www.google.com/maps/place/Alameda+Fern%C3%A3o+Cardim,+70+-+Jardim+Paulista,+S%C3%A3o+Paulo+-+SP,+01403-020/@-23.5697868,-46.6520688,3a,90y,29.93h,99.31t/data=!3m7!1e1!3m5!1slZvoazXThFwnclluLJbRrA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DlZvoazXThFwnclluLJbRrA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D25.324978%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x94ce59c0bda7d505:0xd07d9cb57377cc70!8m2!3d-23.5696204!4d-46.6519793",100.0,0.0,0.0,0.0,-23.5697868,-46.6520688
2,APTO11,Outros,Imóvel IT Home,29-06-2022T21:00:00,120.56,SP,São Paulo,Rua Leopoldo Couto de Magalhães Júnior nº1098 e Rua Lopes Neto nº390,"https://www.google.com/maps/place/R.+Leopoldo+Couto+Magalh%C3%A3es+J%C3%BAnior,+1098+-+Itaim+Bibi,+S%C3%A3o+Paulo+-+SP,+04542-001/@-23.5889272,-46.6831286,3a,70.7y,155.7h,85.06t/data=!3m7!1e1!3m5!1sAQxgcFeo4lVdv1X-ef0B9A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DAQxgcFeo4lVdv1X-ef0B9A%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D163.93115%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x94ce57ca8aa67467:0xaa1492e7b4677d8e!8m2!3d-23.5892482!4d-46.6830278",0.0,0.0,0.0,0.0,-23.5889272,-46.6831286
3,APTO11,Laje Corporativa,Imóvel Radisson,29-06-2022T21:00:00,73.2,SP,São Paulo,Rua do Rócio nº 423 e Rua Fidêncio Ramos nº 420,"https://www.google.com/maps/@-23.5945233,-46.6877756,3a,51.9y,126.92h,92.16t/data=!3m6!1e1!3m4!1sjnBVy2pPciod__gqVUPxPQ!2e0!7i16384!8i8192",0.0,0.0,0.0,0.0,-23.5945233,-46.6877756
4,APTO11,Laje Corporativa,Imóvel Transnamérica,29-06-2022T21:00:00,66.51,SP,São Paulo,Rua Pedroso Alvarenga nºs 1256 e 1274,"https://www.google.com/maps/@-23.5829081,-46.6824752,3a,55.6y,332h,92.07t/data=!3m7!1e1!3m5!1sgd4X4a0BfZo8dwRVPNz4hg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dgd4X4a0BfZo8dwRVPNz4hg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D286.00702%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",0.0,0.0,0.0,0.0,-23.5829081,-46.6824752
0,ARCT11,Outros,Fábrica Poli,,33885.0,GO,Goiânia,"Rodovia GO-070, Km 2 Qd. CH, Lt. 444","https://www.google.com/maps/place/Poli-Gyn+Embalagens/@-16.635151,-49.3473474,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPxmEoQ0NV4ockC2QDh3yVoRE8lKi_RAQa31n_L!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPxmEoQ0NV4ockC2QDh3yVoRE8lKi_RAQa31n_L%3Dw86-h114-k-no!7i3024!8i4032!4m5!3m4!1s0x0:0x5d48f621f3106919!8m2!3d-16.6348333!4d-49.3468325",0.0,0.0,0.0,2.29,-16.635151,-49.3473474
1,ARCT11,Galpão,Galpão Caucaia,,38849.65,CE,Caucaia,"BR-020, Km 12, 527","https://www.google.com/maps/place/Comfrio+Caucaia/@-3.7704865,-38.6710526,3a,75y/data=!3m8!1e2!3m6!1sAF1QipOffDDXy7LpOgOf1ShCC7tB9VTnZUsLuyORhutA!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOffDDXy7LpOgOf1ShCC7tB9VTnZUsLuyORhutA%3Dw86-h86-k-no!7i1200!8i1200!4m9!1m2!2m1!1sBR-020,+Caucaia+-+CE+stocl+teck!3m5!1s0x7c0b30e8fb86ab1:0xee1c2d154642c7d6!8m2!3d-3.7707876!4d-38.6708967!15sCh9CUi0wMjAsIENhdWNhaWEgLSBDRSBzdG9jayB0ZWNrkgERbG9naXN0aWNzX3NlcnZpY2U",0.0,0.0,0.0,5.4,-3.7704865,-38.6710526
2,ARCT11,Galpão,Galpão Granol,07-10-2021T21:00:00,39855.86,GO,Goiânia,Rodovia BR 060 KM 504,"https://www.google.com/maps/place/BR-060/@-18.6103722,-52.2964789,500m/data=!3m1!1e3!4m8!1m2!2m1!1sRodovia+BR+060+KM+504,+Goi%C3%A2nia,+GO,+75800-001!3m4!1s0x935e25624db8cf77:0x4daf7e14c034be76!8m2!3d-18.6101882!4d-52.2952361",100.0,0.0,0.0,6.7,-18.6103722,-52.2964789
3,ARCT11,Galpão,Galpão Imperial,20-12-2021T21:00:00,464958.17,MG,Frutal,Rod. Juscelino Kubitscheck de Oliveira - BR 364,"https://www.google.com/maps/@-20.0211837,-48.9021474,3a,75y,253.97h,78.83t/data=!3m7!1e1!3m5!1sGBIis7t-EwolyPKTs0H3tQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DGBIis7t-EwolyPKTs0H3tQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D325.20172%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",100.0,0.0,0.0,39.62,-20.0211837,-48.9021474
4,ARCT11,Galpão,Galpão Voar,30-12-2021T21:00:00,124371.87,GO,Goiânia,Av. Perimetral Norte 10001,"https://www.google.com/maps/@-16.6499333,-49.3151282,3a,90y,284.88h,93.26t/data=!3m6!1e1!3m4!1s0PfZ5lj1xAeWh5YGwgdWdw!2e0!7i16384!8i8192",100.0,0.0,0.0,22.27,-16.6499333,-49.3151282
5,ARCT11,Outros,Imóvel Andorinha,,10541.98,MS,Campo Grande,Av. Costa e Silva 1275,"https://www.google.com/maps/place/Av.+Costa+e+Silva,+1275+-+Vila+Progresso,+Campo+Grande+-+MS,+79050-010/@-20.4942083,-54.6130573,3a,75y,103.41h,90t/data=!3m7!1e1!3m5!1sdLJ1T9P6NbqdE5PeMrHTTw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DdLJ1T9P6NbqdE5PeMrHTTw%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D103.40878%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x9486e5f9cf4203f9:0x29b9b0efd9644ddf!8m2!3d-20.494229!4d-54.6129043",0.0,0.0,0.0,2.88,-20.4942083,-54.6130573
6,ARCT11,Outros,Imóvel Andorinha,,8158.0,SP,São Paulo,Rua Professor Luciano Prata 204,"https://www.google.com/maps/place/R.+Prof.+Luciano+Prata,+204+-+Vila+Baruel,+S%C3%A3o+Paulo+-+SP,+02510-020/@-23.5145393,-46.6513069,3a,75y,267.88h,90t/data=!3m7!1e1!3m5!1sIR2rjHkQE5rZZkJMRnKJpQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DIR2rjHkQE5rZZkJMRnKJpQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D267.87616%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x94cef7e07455248f:0x65e8a74fbaa0e08c!8m2!3d-23.5148995!4d-46.6513265",0.0,0.0,0.0,3.63,-23.5145393,-46.6513069
7,ARCT11,Outros,Imóvel Mirassol,,8960.0,SP,Mirassol,Av. Santos Dumont 4305,"https://www.google.com/maps/place/Av.+Santos+Dumont,+4305+-+Lot.+Jardim+Marilu,+Mirassol+-+SP,+15130-000/@-20.8115138,-49.4920658,3a,75y,40.11h,90t/data=!3m7!1e1!3m5!1shNJrAgDO3lLiZA1XanXs1Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DhNJrAgDO3lLiZA1XanXs1Q%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D40.11202%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x94bdafaa02069a27:0x87dca6dbbcad438a!8m2!3d-20.8112645!4d-49.4923498",0.0,0.0,0.0,6.44,-20.8115138,-49.4920658
0,ATSA11,Shopping Tradicional,Atrium Shopping Santo André,,32800.0,SP,Santo André,"Rua Giovanni Battista Pirelli, 155","https://www.google.com.br/maps/place/R.+Giovanni+Battista+Pirelli,+155+-+Vila+Homero+Thon,+Santo+Andr%C3%A9+-+SP,+09111-340/@-23.66351,-46.5071272,364m/data=!3m1!1e3!4m2!3m1!1s0x94ce69cfdbdefec3:0x61ff14f36a57e0e1?hl=pt-BR",100.0,21.12,37.75,0.0,-23.66351,-46.5071272
0,BBFI11B,Agência Bancária,CARJ,13-02-2019T22:00:00,40176.0,RJ,Rio de Janeiro,Rua Barão de São Francisco 177,"https://www.google.com/maps/place/R.+Bar%C3%A3o+de+S%C3%A3o+Francisco,+177+-+Andara%C3%AD,+Rio+de+Janeiro+-+RJ,+20541-140/@-22.9223536,-43.25018,3a,75y,249.54h,83.29t/data=!3m6!1e1!3m4!1slJ1IojDsA8j0UU8nPawRdg!2e0!7i13312!8i6656!4m5!3m4!1s0x997e0a57f88d05:0xc1577c7ed37511a0!8m2!3d-22.9224339!4d-43.250333",100.0,0.0,0.0,72.48,-22.9223536,-43.25018
1,BBFI11B,Outros,SEDE I,25-06-2003T21:00:00,46135.0,DF,Brasília,"Sbs Quadra 1 Bloco E Lote 24, S/n",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x935a3adf2b5b983f%3A0xc4c1f28c429a59a5!3m1!7e115!4s%2Fmaps%2Fplace%2FCaixa%2BCultural%2BBras%25C3%25ADlia%2F%40-15.8038344%2C-47.8837302%2C3a%2C75y%2C273.05h%2C90t%2Fdata%3D*213m4*211e1*213m2*211sU46GtmnQdDxI-fRmKtdsLA*212e0*214m2*213m1*211s0x935a3adf2b5b983f%3A0xc4c1f28c429a59a5%3Fsa%3DX!5sCaixa%20Cultural%20Bras%C3%ADlia%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2sU46GtmnQdDxI-fRmKtdsLA&sa=X&ved=2ahUKEwjD1M6rsKHmAhVGH7kGHTzyBb4Qpx8wC3oECAsQCw,100.0,0.0,100.0,22.11,,
0,BBPO11,Agência Bancária,AG CAXIAS SUL,,5778.0,RS,Caxias do Sul,"RUA MARQUES DO HERVAL, 1354, EDIFICIO SATELITE","https://www.google.com/maps/@-29.1686094,-51.1786821,3a,75y,52.06h,101t/data=!3m7!1e1!3m5!1soSz0EiE9XGzKucmaaWtmSA!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DoSz0EiE9XGzKucmaaWtmSA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D15.773661%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?hl=pt-BR",0.0,0.0,0.0,0.79,-29.1686094,-51.1786821
1,BBPO11,Agência Bancária,AG LEBLON,,1373.0,RJ,Rio de Janeiro,AV.BARTOLOMEU MITRE 438-A,"https://www.google.com/maps/place/Condom%C3%ADnio+do+Edif%C3%ADcio+Satelite+Leblon+-+Av.+Bartolomeu+Mitre,+438+-+Leblon,+Rio+de+Janeiro+-+RJ,+22431-002/@-22.9830121,-43.2234598,3a,75y,92.67h,94.23t/data=!3m7!1e1!3m5!1sVe9TxCCXlhHEoFesKxXcBw!2e0!5s20190701T000000!7i16384!8i8192!4m5!3m4!1s0x9bd5b273996cab:0x6f3ac31c226e9c02!8m2!3d-22.982748!4d-43.2234275",0.0,0.0,0.0,1.57,-22.9830121,-43.2234598
2,BBPO11,Agência Bancária,AG PASSO FUNDO,,4526.0,RS,Passo Fundo,"R. BENTO GONCALVES, 516","https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x94e2bf7fac30755f:0x6e9c63ab78804a37!3m1!7e115!4s/maps/place/99010-010%2Bbanco%2Bdo%2Bbrasil/@-28.2609892,-52.4068087,3a,75y,230.68h,90t/data%3D*213m4*211e1*213m2*211sRFrFhLqHL2xb4mBCH_KK_Q*212e0*214m2*213m1*211s0x94e2bf7fac30755f:0x6e9c63ab78804a37?sa%3DX!5s99010-010+banco+do+brasil+-+Pesquisa+Google&imagekey=!1e2!2sRFrFhLqHL2xb4mBCH_KK_Q&sa=X&ved=2ahUKEwiH3cPQzLrmAhVpIbkGHaS8BZYQpx8wCnoECBAQCw",0.0,0.0,0.0,0.54,-28.2609892,-52.4068087
3,BBPO11,Agência Bancária,AG. AFONSO PENA,,8103.0,MS,Campo Grande,"AV.AFONSO PENA,2202",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x9486e720ca34093b%3A0x3be8d512aa207c3!3m1!7e115!4s%2Fmaps%2Fplace%2FAV.AFONSO%2BPENA%2C2202%2C%2BCAMPO%2BGRANDE-MS%2Bbanco%2Bdo%2Bbrasil%2F%40-20.4638733%2C-54.6153824%2C3a%2C75y%2C176.81h%2C90t%2Fdata%3D*213m4*211e1*213m2*211srxi0keoL11GTVmbvKqsXBQ*212e0*214m2*213m1*211s0x9486e720ca34093b%3A0x3be8d512aa207c3%3Fsa%3DX!5sAV.AFONSO%20PENA%2C2202%2C%20CAMPO%20GRANDE-MS%20banco%20do%20brasil%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2srxi0keoL11GTVmbvKqsXBQ&sa=X&ved=2ahUKEwjU8e6Rv7rmAhVTHLkGHYHTCXUQpx8wCnoECAwQCw,0.0,0.0,0.0,1.47,-20.4641733,-54.6153646
4,BBPO11,Agência Bancária,AG. ALDEOTA,,5476.0,CE,Fortaleza,"AV.SANTOS DUMONT,2889",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x7c74889b68ad429%3A0x7f37448ff21cb407!3m1!7e115!4s%2Fmaps%2Fplace%2FBanco%2Bdo%2BBrasil%2BFortaleza%2B-%2BCE%2C%2B60150-161%2F%40-3.7360039%2C-38.4983356%2C3a%2C75y%2C301.08h%2C90t%2Fdata%3D*213m4*211e1*213m2*211suibYy6Q1AeoYtj68auswsQ*212e0*214m2*213m1*211s0x7c74889b68ad429%3A0x7f37448ff21cb407%3Fsa%3DX!5sBanco%20do%20Brasil%20Fortaleza%20-%20CE%2C%2060150-161%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2suibYy6Q1AeoYtj68auswsQ&sa=X&ved=2ahUKEwinheTUybrmAhUiILkGHaN_DV0Qpx8wCnoECA4QCw,0.0,0.0,0.0,1.32,-3.7361694,-38.4978242
5,BBPO11,Agência Bancária,AG. ANA ROSA,,1688.0,SP,São Paulo,"R.DOMINGOS DE MORAES, 438","https://www.google.com/maps/place/R.+Domingos+de+Morais,+438+-+Vila+Mariana,+S%C3%A3o+Paulo+-+SP,+04010-000/@-23.5807167,-46.6395801,3a,75y,177.45h,92.68t/data=!3m6!1e1!3m4!1sJ-Pwz3D7xz5vr0kgkC7tRA!2e0!7i13312!8i6656!4m5!3m4!1s0x94ce59850701d8d7:0x5af319321f73f69d!8m2!3d-23.5807939!4d-46.6395984",0.0,0.0,0.0,0.66,-23.5807167,-46.6395801
6,BBPO11,Agência Bancária,AG. ARACATUBA,,6070.0,SP,Araçatuba,"PCA. RUI BARBOSA, 322","https://www.google.com/maps/place/PRA%C3%87A.+RUI+BARBOSA,+322,+ARACATUBA-SP/@-21.2064519,-50.4383315,3a,75y,73.17h,90t/data=!3m4!1e1!3m2!1s4GrSAcRaGC9zvBx0-3i8eg!2e0!4m2!3m1!1s0x949643e4d9875049:0x31b29106c6375e27?sa=X&ved=2ahUKEwivk_nyuLrmAhUKIbkGHdyZAjAQxB0wAHoECAsQAg",0.0,0.0,0.0,0.83,-21.2064519,-50.4383315
7,BBPO11,Agência Bancária,AG. ASA NORTE 504,,4593.0,DF,Brasília,"SEPN QUADRA 504 BL B EDIFICIO VIRGO, BRASILIA-DF","https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x935a3a514eb76455:0x8a04aff4d0ccdb7e!3m1!7e115!4s/maps/place/agencia%2Basa%2Bnorte%2B504%2Bedificio%2Bvirgo/@-15.7764305,-47.8879589,3a,75y,106.58h,90t/data%3D*213m4*211e1*213m2*211sZ2vjY7ev98i32qgqhTM6pA*212e0*214m2*213m1*211s0x935a3a514eb76455:0x8a04aff4d0ccdb7e?sa%3DX!5sagencia+asa+norte+504+edificio+virgo+-+Pesquisa+Google&imagekey=!1e2!2sZ2vjY7ev98i32qgqhTM6pA&sa=X&ved=2ahUKEwjSirmtvbrmAhUXEbkGHVo7DAsQpx8wCnoECA0QCw",0.0,0.0,0.0,1.68,-15.7764305,-47.8879589
8,BBPO11,Agência Bancária,AG. ASA SUL 507,,1757.0,DF,Brasília,"AV W-3, Q.7, LT.7,8 E 9","https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x935a3ab9b4a88955:0x7b6c591cd732a57f!3m1!7e115!4s/maps/place/Banco%2Bdo%2BBrasil%2BAgencia%2BAsa%2BSul%2B507/@-15.8117821,-47.9043444,3a,75y,355.52h,90t/data%3D*213m4*211e1*213m2*211sPv31OWWuxNMhauKbsBa1OQ*212e0*214m2*213m1*211s0x935a3ab9b4a88955:0x7b6c591cd732a57f?sa%3DX!5sBanco+do+Brasil+Agencia+Asa+Sul+507+-+Pesquisa+Google&imagekey=!1e2!2sPv31OWWuxNMhauKbsBa1OQ&sa=X&ved=2ahUKEwj6ud-rvrrmAhXmEbkGHXdkBXAQpx8wCnoECA0QBg",0.0,0.0,0.0,0.69,-15.8117821,-47.9043444
9,BBPO11,Agência Bancária,AG. BAIRRO BOM RETIRO,,2962.0,SP,São Paulo,"R.JULIO CONCEICAO,438","https://www.google.com/maps/place/R.+J%C3%BAlio+Concei%C3%A7%C3%A3o,+438+-+Bom+Retiro,+S%C3%A3o+Paulo+-+SP,+01126-000/@-23.5269316,-46.6404217,3a,75y,340.05h,91.61t/data=!3m6!1e1!3m4!1s7kURCQR0sPxBeYuJYQf5NQ!2e0!7i13312!8i6656!4m5!3m4!1s0x94ce58660c6dcf91:0xec07126c11fc1d4c!8m2!3d-23.5267613!4d-46.640516",0.0,0.0,0.0,0.74,-23.5269316,-46.6404217
10,BBPO11,Agência Bancária,AG. BONFIM,,8170.0,SP,Campinas,"AV.GOV.PEDRO DE TOLEDO,1099","https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x94c8c89e7cacdbcd:0x70e044653fc7f8d!3m1!7e115!4s/maps/place/AV.GOV.PEDRO%2BDE%2BTOLEDO,1099,%2BCAMPINAS-SP%2Bbanco%2Bdo%2Bbrasil/@-22.9000296,-47.0813055,3a,75y,197.54h,90t/data%3D*213m4*211e1*213m2*211sP0MFH8RWU21JBdGE5FslNg*212e0*214m2*213m1*211s0x94c8c89e7cacdbcd:0x70e044653fc7f8d?sa%3DX!5sAV.GOV.PEDRO+DE+TOLEDO,1099,+CAMPINAS-SP+banco+do+brasil+-+Pesquisa+Google&imagekey=!1e2!2sP0MFH8RWU21JBdGE5FslNg&sa=X&ved=2ahUKEwj26KX8vrrmAhUOK7kGHb1qAykQpx8wCnoECAsQCw",0.0,0.0,0.0,1.22,-22.9000296,-47.0813055
11,BBPO11,Agência Bancária,AG. BRAS,,4247.0,SP,São Paulo,"AV.RANGEL PESTANA,2128","https://www.google.com/maps/place/Av.+Rangel+Pestana,+2128+-+Br%C3%A1s,+S%C3%A3o+Paulo+-+SP,+03002-000/@-23.5419787,-46.6150237,3a,75y,136.6h,90t/data=!3m6!1e1!3m4!1s6_KBZD2YlmUJpSDU0lMlbA!2e0!7i13312!8i6656!4m5!3m4!1s0x94ce591fcd620941:0x75f8bd5aee6b0cf7!8m2!3d-23.5422224!4d-46.6149338",0.0,0.0,0.0,0.79,-23.5419787,-46.6150237
12,BBPO11,Agência Bancária,AG. BROOKLIN PAULISTA,,1843.0,SP,São Paulo,"R. JOAQUIM NABUCO, 246","https://www.google.com/maps/place/R.+JOAQUIM+NABUCO,+246/@-23.6244744,-46.6831641,3a,75y,211.71h,90t/data=!3m4!1e1!3m2!1s3DLVXy1cU7U9cbxghur-nA!2e0!4m2!3m1!1s0x94ce50965811e5e3:0xd4003e1d3a2b999d?sa=X&ved=2ahUKEwjQzZqg27rmAhW5IbkGHb34CNAQxB0wAHoECAsQAg",0.0,0.0,0.0,0.72,-23.6244744,-46.6831641
13,BBPO11,Agência Bancária,AG. CAMPINAS,,5981.0,SP,Campinas,"R.DR.COSTA AGUIAR,626","https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x94c8c8b4ec4d0e97:0x2073d74f2d9d7028!3m1!7e115!4s/maps/place/R.DR.COSTA%2BAGUIAR,626%2Bbanco%2Bdo%2Bbrasil/@-22.906142,-47.0602252,3a,75y,39.51h,90t/data%3D*213m4*211e1*213m2*211slmjR_wGREwq0V_tH6CdZlQ*212e0*214m2*213m1*211s0x94c8c8b4ec4d0e97:0x2073d74f2d9d7028?sa%3DX!5sR.DR.COSTA+AGUIAR,626+banco+do+brasil+-+Pesquisa+Google&imagekey=!1e2!2slmjR_wGREwq0V_tH6CdZlQ&sa=X&ved=2ahUKEwji94TcvrrmAhWjHrkGHaC1CvsQpx8wCnoECAsQCw",0.0,0.0,0.0,1.07,-22.906142,-47.0602252
14,BBPO11,Agência Bancária,AG. CAMPOS ELISEOS,,5991.0,SP,São Paulo,"AV.RIO BRANCO,1437, SAO PAULO-SP","https://www.google.com/maps/place/Av.+Rio+Branco,+1437+-+Campos+El%C3%ADseos,+S%C3%A3o+Paulo+-+SP,+01206-001/@-23.5320543,-46.6457776,3a,75y,255.38h,87.2t/data=!3m6!1e1!3m4!1s3XxEiFg2lKe7vmqe1vY8Yw!2e0!7i13312!8i6656!4m5!3m4!1s0x94ce5869f3c12a1b:0x108939dab16bb801!8m2!3d-23.5321572!4d-46.6460027",0.0,0.0,0.0,1.05,-23.5320543,-46.6457776
